NH Number,Section Code,Start Chainage(km),End Chainage(km),Direction,Lane Number,Rutting Left(mm),Rutting Right(mm),Rutting Avg(mm),Speed(km/hr),Survey Date,Latitude,Longitude,Altitude,
NH_16,CHI_VIJ,356.4,356.5,Increasing,LHS_L1_355_000,9.4,2.4,5.9,39,14-7-2025,16.058031082,80.140922546,40.2
NH_16,CHI_VIJ,356.5,356.6,Increasing,LHS_L1_355_000,7.9,3.1,5.5,39,14-7-2025,16.058897018,80.140823364,40.6
NH_16,CHI_VIJ,355.1,355.2,Increasing,LHS_L1_355_000,7.9,6.7,7.3,34,14-7-2025,16.075323105,80.139572144,35.4
NH_16,CHI_VIJ,355.2,355.3,Increasing,LHS_L1_355_000,3.5,5.8,4.65,42,14-7-2025,16.07617569,80.139648438,34.7
NH_16,CHI_VIJ,355.3,355.4,Increasing,LHS_L1_355_000,5.1,6.7,5.9,37,14-7-2025,16.077064514,80.139755249,34.1
NH_16,CHI_VIJ,355.4,355.5,Increasing,LHS_L1_355_000,6.1,6.1,6.1,37,14-7-2025,16.078025818,80.139900208,33.4
NH_16,CHI_VIJ,355.5,355.6,Increasing,LHS_L1_355_000,4.5,6.2,5.35,37,14-7-2025,16.078886032,80.140083313,32.9
NH_16,CHI_VIJ,355.6,355.7,Increasing,LHS_L1_355_000,3.9,5.4,4.65,37,14-7-2025,16.079748154,80.140274048,32.9
NH_16,CHI_VIJ,355.7,355.8,Increasing,LHS_L1_355_000,4.9,5.9,5.4,38,14-7-2025,16.080686569,80.140533447,33.5
NH_16,CHI_VIJ,355.8,355.9,Increasing,LHS_L1_355_000,3.5,6.7,5.1,38,14-7-2025,16.081523895,80.140792847,34
NH_16,CHI_VIJ,355.9,356,Increasing,LHS_L1_355_000,2.7,6.9,4.8,39,14-7-2025,16.082355499,80.141082764,34
NH_16,CHI_VIJ,356,356.1,Increasing,LHS_L1_355_000,2.4,7.2,4.8,39,14-7-2025,16.083171844,80.14138031,34.3
NH_16,CHI_VIJ,356.1,356.2,Increasing,LHS_L1_355_000,3.3,8.3,5.8,40,14-7-2025,16.084079742,80.14175415,33.7
NH_16,CHI_VIJ,356.2,356.3,Increasing,LHS_L1_355_000,2.4,8.1,5.25,39,14-7-2025,16.084892273,80.142120361,33.5
NH_16,CHI_VIJ,356.3,356.4,Increasing,LHS_L1_355_000,3.7,7.5,5.6,39,14-7-2025,16.08568573,80.142448425,34.9
NH_16,CHI_VIJ,356.4,356.5,Increasing,LHS_L1_355_000,2.4,7.4,4.9,38,14-7-2025,16.086585999,80.142829895,36.5
NH_16,CHI_VIJ,356.5,356.6,Increasing,LHS_L1_355_000,2.6,6.1,4.35,39,14-7-2025,16.087400436,80.143180847,37.4
NH_16,CHI_VIJ,356.6,356.7,Increasing,LHS_L1_355_000,2.4,6,4.2,37,14-7-2025,16.088212967,80.143531799,37.1
NH_16,CHI_VIJ,356.7,356.8,Increasing,LHS_L1_355_000,3.4,7.2,5.3,37,14-7-2025,16.089021683,80.143875122,36.4
NH_16,CHI_VIJ,356.8,356.9,Increasing,LHS_L1_355_000,3.4,8.7,6.05,37,14-7-2025,16.089925766,80.144264221,35.1
NH_16,CHI_VIJ,356.9,357,Increasing,LHS_L1_355_000,3.9,8.2,6.05,37,14-7-2025,16.090742111,80.144615173,33.1
NH_16,CHI_VIJ,357,357.1,Increasing,LHS_L1_355_000,5.4,8,6.7,23,14-7-2025,16.091535568,80.144935608,32.3
NH_16,CHI_VIJ,355.1,355.2,Increasing,LHS_L1_355_000,7.7,3.2,5.45,31,14-7-2025,16.092617035,80.145401001,32.3
NH_16,CHI_VIJ,355.2,355.3,Increasing,LHS_L1_355_000,3.4,2.2,2.8,37,14-7-2025,16.093486786,80.145767212,33
NH_16,CHI_VIJ,355.3,355.4,Increasing,LHS_L1_355_000,4.6,2.6,3.599,38,14-7-2025,16.094278336,80.146118164,33.6
NH_16,CHI_VIJ,355.4,355.5,Increasing,LHS_L1_355_000,3,2.4,2.7,38,14-7-2025,16.095090866,80.146446228,34
NH_16,CHI_VIJ,355.5,355.6,Increasing,LHS_L1_355_000,2.2,2,2.1,37,14-7-2025,16.09598732,80.146827698,34.5
NH_16,CHI_VIJ,355.6,355.7,Increasing,LHS_L1_355_000,3.3,2.1,2.7,37,14-7-2025,16.096792221,80.14717865,35.3
NH_16,CHI_VIJ,355.7,355.8,Increasing,LHS_L1_355_000,4.8,1.4,3.099,39,14-7-2025,16.097614288,80.147514343,37.5
NH_16,CHI_VIJ,355.8,355.9,Increasing,LHS_L1_355_000,4,1.4,2.7,38,14-7-2025,16.098518372,80.147911072,40.2
NH_16,CHI_VIJ,355.9,356,Increasing,LHS_L1_355_000,5.1,2,3.55,40,14-7-2025,16.099344254,80.148269653,41.5
NH_16,CHI_VIJ,356,356.1,Increasing,LHS_L1_355_000,5,2.4,3.7,39,14-7-2025,16.100168228,80.148605347,42.1
NH_16,CHI_VIJ,356.1,356.2,Increasing,LHS_L1_355_000,6,1.7,3.85,41,14-7-2025,16.101007462,80.148956299,42.1
